forecast_date,target,target_end_date,location,type,quantile,value
2021-11-01,5 day ahead inc hosp,2021-11-06,32,quantile,0.35,62.83723324788069
2021-11-01,6 day ahead inc hosp,2021-11-07,32,quantile,0.35,62.8826137638883
2021-11-01,7 day ahead inc hosp,2021-11-08,32,quantile,0.35,71.2463857948511
2021-11-01,1 day ahead inc hosp,2021-11-02,37,quantile,0.35,142.62979025098937
2021-11-01,2 day ahead inc hosp,2021-11-03,37,quantile,0.35,164.12963162574908
2021-11-01,3 day ahead inc hosp,2021-11-04,37,quantile,0.35,173.98356349728553
2021-11-01,4 day ahead inc hosp,2021-11-05,37,quantile,0.35,165.2423959343125
2021-11-01,5 day ahead inc hosp,2021-11-06,37,quantile,0.35,157.5673929844461
2021-11-01,6 day ahead inc hosp,2021-11-07,37,quantile,0.35,162.50145647596105
2021-11-01,7 day ahead inc hosp,2021-11-08,37,quantile,0.35,182.14579399121314
2021-11-01,1 day ahead inc hosp,2021-11-02,38,quantile,0.35,27.556448395393073
2021-11-01,2 day ahead inc hosp,2021-11-03,38,quantile,0.35,29.092846770481938
2021-11-01,3 day ahead inc hosp,2021-11-04,38,quantile,0.35,28.838169974087748
2021-11-01,4 day ahead inc hosp,2021-11-05,38,quantile,0.35,27.33250575839234
2021-11-01,5 day ahead inc hosp,2021-11-06,38,quantile,0.35,27.49789670281299
2021-11-01,6 day ahead inc hosp,2021-11-07,38,quantile,0.35,27.269248841190606
2021-11-01,7 day ahead inc hosp,2021-11-08,38,quantile,0.35,28.94571424329833
2021-11-01,1 day ahead inc hosp,2021-11-02,23,quantile,0.35,22.374638069172665
2021-11-01,2 day ahead inc hosp,2021-11-03,23,quantile,0.35,25.62599798137421
2021-11-01,3 day ahead inc hosp,2021-11-04,23,quantile,0.35,27.17858562818417
2021-11-01,4 day ahead inc hosp,2021-11-05,23,quantile,0.35,25.373657748072976
2021-11-01,5 day ahead inc hosp,2021-11-06,23,quantile,0.35,24.367740286842064
2021-11-01,6 day ahead inc hosp,2021-11-07,23,quantile,0.35,25.072152990625323
2021-11-01,7 day ahead inc hosp,2021-11-08,23,quantile,0.35,27.940483674827092
2021-11-01,1 day ahead inc hosp,2021-11-02,26,quantile,0.35,225.97768339899605
2021-11-01,2 day ahead inc hosp,2021-11-03,26,quantile,0.35,252.27895781829588
2021-11-01,3 day ahead inc hosp,2021-11-04,26,quantile,0.35,259.5674099332833
2021-11-01,4 day ahead inc hosp,2021-11-05,26,quantile,0.35,241.129411908749
2021-11-01,5 day ahead inc hosp,2021-11-06,26,quantile,0.35,240.39844448139308
2021-11-01,6 day ahead inc hosp,2021-11-07,26,quantile,0.35,241.80600516309184
2021-11-01,7 day ahead inc hosp,2021-11-08,26,quantile,0.35,268.991955492862
2021-11-01,1 day ahead inc hosp,2021-11-02,10,quantile,0.35,15.941854096195101
2021-11-01,2 day ahead inc hosp,2021-11-03,10,quantile,0.35,17.76569977579413
2021-11-01,3 day ahead inc hosp,2021-11-04,10,quantile,0.35,18.986788186677966
2021-11-01,4 day ahead inc hosp,2021-11-05,10,quantile,0.35,17.9778178668728
2021-11-01,5 day ahead inc hosp,2021-11-06,10,quantile,0.35,17.330753411843208
2021-11-01,6 day ahead inc hosp,2021-11-07,10,quantile,0.35,17.734644891735147
2021-11-01,7 day ahead inc hosp,2021-11-08,10,quantile,0.35,19.858449177975647
2021-11-01,1 day ahead inc hosp,2021-11-02,35,quantile,0.35,59.95364449845417
2021-11-01,2 day ahead inc hosp,2021-11-03,35,quantile,0.35,65.89207501094147
2021-11-01,3 day ahead inc hosp,2021-11-04,35,quantile,0.35,66.16160949647242
2021-11-01,4 day ahead inc hosp,2021-11-05,35,quantile,0.35,60.89936008814852
2021-11-01,5 day ahead inc hosp,2021-11-06,35,quantile,0.35,62.416470028045815
2021-11-01,6 day ahead inc hosp,2021-11-07,35,quantile,0.35,62.04400764707531
2021-11-01,7 day ahead inc hosp,2021-11-08,35,quantile,0.35,68.57551635021811
2021-11-01,1 day ahead inc hosp,2021-11-02,25,quantile,0.35,71.62302889793698
2021-11-01,2 day ahead inc hosp,2021-11-03,25,quantile,0.35,82.46950759306297
2021-11-01,3 day ahead inc hosp,2021-11-04,25,quantile,0.35,90.50212588880575
2021-11-01,4 day ahead inc hosp,2021-11-05,25,quantile,0.35,89.47228521725584
2021-11-01,5 day ahead inc hosp,2021-11-06,25,quantile,0.35,80.2525990907719
2021-11-01,6 day ahead inc hosp,2021-11-07,25,quantile,0.35,85.91644489960349
2021-11-01,7 day ahead inc hosp,2021-11-08,25,quantile,0.35,95.77156995313365
2021-11-01,1 day ahead inc hosp,2021-11-02,16,quantile,0.35,41.996729426050564
2021-11-01,2 day ahead inc hosp,2021-11-03,16,quantile,0.35,44.754754209490144
2021-11-01,3 day ahead inc hosp,2021-11-04,16,quantile,0.35,46.390772915710166
2021-11-01,4 day ahead inc hosp,2021-11-05,16,quantile,0.35,43.28291993942108
2021-11-01,5 day ahead inc hosp,2021-11-06,16,quantile,0.35,43.50731427687764
2021-11-01,6 day ahead inc hosp,2021-11-07,16,quantile,0.35,43.84553242707192
2021-11-01,7 day ahead inc hosp,2021-11-08,16,quantile,0.35,47.247020439520256
2021-11-01,1 day ahead inc hosp,2021-11-02,28,quantile,0.35,32.02457857628793
2021-11-01,2 day ahead inc hosp,2021-11-03,28,quantile,0.35,36.57395012561854
2021-11-01,3 day ahead inc hosp,2021-11-04,28,quantile,0.35,40.24431508617045
2021-11-01,4 day ahead inc hosp,2021-11-05,28,quantile,0.35,39.64201452461132
2021-11-01,5 day ahead inc hosp,2021-11-06,28,quantile,0.35,35.69672174362597
2021-11-01,6 day ahead inc hosp,2021-11-07,28,quantile,0.35,38.190693299666975
2021-11-01,7 day ahead inc hosp,2021-11-08,28,quantile,0.35,42.682589795410316
2021-11-01,1 day ahead inc hosp,2021-11-02,40,quantile,0.35,72.27763181507562
2021-11-01,2 day ahead inc hosp,2021-11-03,40,quantile,0.35,77.05724336636122
2021-11-01,3 day ahead inc hosp,2021-11-04,40,quantile,0.35,83.41755144697808
2021-11-01,4 day ahead inc hosp,2021-11-05,40,quantile,0.35,80.16466866505505
2021-11-01,5 day ahead inc hosp,2021-11-06,40,quantile,0.35,77.76375798495715
2021-11-01,6 day ahead inc hosp,2021-11-07,40,quantile,0.35,78.83934502120874
2021-11-01,7 day ahead inc hosp,2021-11-08,40,quantile,0.35,89.30960139250571
2021-11-01,1 day ahead inc hosp,2021-11-02,30,quantile,0.35,82.3982371209085
2021-11-01,2 day ahead inc hosp,2021-11-03,30,quantile,0.35,79.05012440810432
2021-11-01,3 day ahead inc hosp,2021-11-04,30,quantile,0.35,74.09762743807732
2021-11-01,4 day ahead inc hosp,2021-11-05,30,quantile,0.35,86.27107338584658
2021-11-01,5 day ahead inc hosp,2021-11-06,30,quantile,0.35,75.98839126093578
2021-11-01,6 day ahead inc hosp,2021-11-07,30,quantile,0.35,83.53729955613885
2021-11-01,7 day ahead inc hosp,2021-11-08,30,quantile,0.35,69.91914707070077
2021-11-01,1 day ahead inc hosp,2021-11-02,20,quantile,0.35,47.52317245178583
2021-11-01,2 day ahead inc hosp,2021-11-03,20,quantile,0.35,53.500845452493934
2021-11-01,3 day ahead inc hosp,2021-11-04,20,quantile,0.35,57.4060797281234
2021-11-01,4 day ahead inc hosp,2021-11-05,20,quantile,0.35,54.41535851367972
2021-11-01,5 day ahead inc hosp,2021-11-06,20,quantile,0.35,51.75456894684977
2021-11-01,6 day ahead inc hosp,2021-11-07,20,quantile,0.35,53.33467056681826
2021-11-01,7 day ahead inc hosp,2021-11-08,20,quantile,0.35,59.91395852919145
2021-11-01,1 day ahead inc hosp,2021-11-02,19,quantile,0.35,61.06383199418961
2021-11-01,2 day ahead inc hosp,2021-11-03,19,quantile,0.35,69.72535432402088
2021-11-01,3 day ahead inc hosp,2021-11-04,19,quantile,0.35,72.61869830040918
2021-11-01,4 day ahead inc hosp,2021-11-05,19,quantile,0.35,67.79039910540544
2021-11-01,5 day ahead inc hosp,2021-11-06,19,quantile,0.35,65.95382559855851
2021-11-01,6 day ahead inc hosp,2021-11-07,19,quantile,0.35,67.16056211842506
2021-11-01,7 day ahead inc hosp,2021-11-08,19,quantile,0.35,75.11234981835925
2021-11-01,1 day ahead inc hosp,2021-11-02,46,quantile,0.35,25.49085349619285
2021-11-01,2 day ahead inc hosp,2021-11-03,46,quantile,0.35,27.23692655468436
2021-11-01,3 day ahead inc hosp,2021-11-04,46,quantile,0.35,27.699450848409708
2021-11-01,4 day ahead inc hosp,2021-11-05,46,quantile,0.35,25.517659914002078
2021-11-01,5 day ahead inc hosp,2021-11-06,46,quantile,0.35,26.458533128337134
2021-11-01,6 day ahead inc hosp,2021-11-07,46,quantile,0.35,26.13625384193615
2021-11-01,7 day ahead inc hosp,2021-11-08,46,quantile,0.35,28.722004214553177
2021-11-01,1 day ahead inc hosp,2021-11-02,22,quantile,0.35,44.39330942433687
2021-11-01,2 day ahead inc hosp,2021-11-03,22,quantile,0.35,49.87361672407719
2021-11-01,3 day ahead inc hosp,2021-11-04,22,quantile,0.35,55.6063443561561
2021-11-01,4 day ahead inc hosp,2021-11-05,22,quantile,0.35,55.920853020504204
2021-11-01,5 day ahead inc hosp,2021-11-06,22,quantile,0.35,49.58670287395554
2021-11-01,6 day ahead inc hosp,2021-11-07,22,quantile,0.35,53.68723145298764
2021-11-01,7 day ahead inc hosp,2021-11-08,22,quantile,0.35,59.94680718423013
2021-11-01,1 day ahead inc hosp,2021-11-02,08,quantile,0.35,188.3208140946859
2021-11-01,2 day ahead inc hosp,2021-11-03,08,quantile,0.35,199.04282808541547
2021-11-01,3 day ahead inc hosp,2021-11-04,08,quantile,0.35,199.23543189430927
2021-11-01,4 day ahead inc hosp,2021-11-05,08,quantile,0.35,184.27726110504253
2021-11-01,5 day ahead inc hosp,2021-11-06,08,quantile,0.35,191.2003819122889
2021-11-01,6 day ahead inc hosp,2021-11-07,08,quantile,0.35,189.74329859759786
2021-11-01,7 day ahead inc hosp,2021-11-08,08,quantile,0.35,205.08118852864686
2021-11-01,1 day ahead inc hosp,2021-11-02,41,quantile,0.35,53.782228023737225
2021-11-01,2 day ahead inc hosp,2021-11-03,41,quantile,0.35,62.19024388084211
2021-11-01,3 day ahead inc hosp,2021-11-04,41,quantile,0.35,66.96149870182789
2021-11-01,4 day ahead inc hosp,2021-11-05,41,quantile,0.35,64.21587137209387
2021-11-01,5 day ahead inc hosp,2021-11-06,41,quantile,0.35,59.573549153179904
2021-11-01,6 day ahead inc hosp,2021-11-07,41,quantile,0.35,62.37210688412571
2021-11-01,7 day ahead inc hosp,2021-11-08,41,quantile,0.35,69.66958237488844
2021-11-01,1 day ahead inc hosp,2021-11-02,09,quantile,0.35,34.35604377745585
2021-11-01,2 day ahead inc hosp,2021-11-03,09,quantile,0.35,39.02735697972108
2021-11-01,3 day ahead inc hosp,2021-11-04,09,quantile,0.35,43.25588766751159
2021-11-01,4 day ahead inc hosp,2021-11-05,09,quantile,0.35,43.39226316409184
2021-11-01,5 day ahead inc hosp,2021-11-06,09,quantile,0.35,38.53430935285098
2021-11-01,6 day ahead inc hosp,2021-11-07,09,quantile,0.35,41.60979280644522
2021-11-01,7 day ahead inc hosp,2021-11-08,09,quantile,0.35,46.47770039429863
2021-11-01,1 day ahead inc hosp,2021-11-02,11,quantile,0.35,8.02506595798153
2021-11-01,2 day ahead inc hosp,2021-11-03,11,quantile,0.35,9.273488274414404
2021-11-01,3 day ahead inc hosp,2021-11-04,11,quantile,0.35,10.037450988792255
2021-11-01,4 day ahead inc hosp,2021-11-05,11,quantile,0.35,9.79100501489119
2021-11-01,5 day ahead inc hosp,2021-11-06,11,quantile,0.35,8.95134365715076
2021-11-01,6 day ahead inc hosp,2021-11-07,11,quantile,0.35,9.455610764052038
2021-11-01,7 day ahead inc hosp,2021-11-08,11,quantile,0.35,10.630493430046005
2021-11-01,1 day ahead inc hosp,2021-11-02,31,quantile,0.35,41.811101830298895
2021-11-01,2 day ahead inc hosp,2021-11-03,31,quantile,0.35,49.24539300047051
2021-11-01,3 day ahead inc hosp,2021-11-04,31,quantile,0.35,49.48000198866019
2021-11-01,4 day ahead inc hosp,2021-11-05,31,quantile,0.35,46.0752414732086
2021-11-01,5 day ahead inc hosp,2021-11-06,31,quantile,0.35,45.44617890150117
2021-11-01,6 day ahead inc hosp,2021-11-07,31,quantile,0.35,45.42141785361614
2021-11-01,7 day ahead inc hosp,2021-11-08,31,quantile,0.35,51.407591350880146
2021-11-01,1 day ahead inc hosp,2021-11-02,49,quantile,0.35,71.87303319966323
2021-11-01,2 day ahead inc hosp,2021-11-03,49,quantile,0.35,80.38426462304496
2021-11-01,3 day ahead inc hosp,2021-11-04,49,quantile,0.35,82.44975205826145
2021-11-01,4 day ahead inc hosp,2021-11-05,49,quantile,0.35,75.7971813403303
2021-11-01,5 day ahead inc hosp,2021-11-06,49,quantile,0.35,75.84213072321833
2021-11-01,6 day ahead inc hosp,2021-11-07,49,quantile,0.35,76.72322301650524
2021-11-01,7 day ahead inc hosp,2021-11-08,49,quantile,0.35,84.28921433871817
2021-11-01,1 day ahead inc hosp,2021-11-02,05,quantile,0.35,38.52081674180832
2021-11-01,2 day ahead inc hosp,2021-11-03,05,quantile,0.35,43.38577089477416
2021-11-01,3 day ahead inc hosp,2021-11-04,05,quantile,0.35,47.57235678540824
2021-11-01,4 day ahead inc hosp,2021-11-05,05,quantile,0.35,46.32149114384045
2021-11-01,5 day ahead inc hosp,2021-11-06,05,quantile,0.35,42.65497296292726
2021-11-01,6 day ahead inc hosp,2021-11-07,05,quantile,0.35,44.738704988733694
2021-11-01,7 day ahead inc hosp,2021-11-08,05,quantile,0.35,50.520739616210044
2021-11-01,1 day ahead inc hosp,2021-11-02,04,quantile,0.35,177.65865391921727
2021-11-01,2 day ahead inc hosp,2021-11-03,04,quantile,0.35,198.0085886209509
2021-11-01,3 day ahead inc hosp,2021-11-04,04,quantile,0.35,201.21465909961498
2021-11-01,4 day ahead inc hosp,2021-11-05,04,quantile,0.35,185.25544577399924
2021-11-01,5 day ahead inc hosp,2021-11-06,04,quantile,0.35,188.40937213698012
2021-11-01,6 day ahead inc hosp,2021-11-07,04,quantile,0.35,187.04575538754523
2021-11-01,7 day ahead inc hosp,2021-11-08,04,quantile,0.35,208.4681263968477
2021-11-01,1 day ahead inc hosp,2021-11-02,21,quantile,0.35,101.83876965008265
2021-11-01,2 day ahead inc hosp,2021-11-03,21,quantile,0.35,109.31278764429949
2021-11-01,3 day ahead inc hosp,2021-11-04,21,quantile,0.35,114.60970341350263
2021-11-01,4 day ahead inc hosp,2021-11-05,21,quantile,0.35,107.48680467357758
2021-11-01,5 day ahead inc hosp,2021-11-06,21,quantile,0.35,107.88169396013593
2021-11-01,6 day ahead inc hosp,2021-11-07,21,quantile,0.35,107.88551185050726
2021-11-01,7 day ahead inc hosp,2021-11-08,21,quantile,0.35,120.73499282768043
2021-11-01,1 day ahead inc hosp,2021-11-02,45,quantile,0.35,56.38526350112893
2021-11-01,2 day ahead inc hosp,2021-11-03,45,quantile,0.35,63.412501030681824
2021-11-01,3 day ahead inc hosp,2021-11-04,45,quantile,0.35,70.19724661872137
2021-11-01,4 day ahead inc hosp,2021-11-05,45,quantile,0.35,69.1067700315627
2021-11-01,5 day ahead inc hosp,2021-11-06,45,quantile,0.35,62.6135115920084
2021-11-01,6 day ahead inc hosp,2021-11-07,45,quantile,0.35,66.68071964710076
2021-11-01,7 day ahead inc hosp,2021-11-08,45,quantile,0.35,74.72199235474861
2021-11-01,1 day ahead inc hosp,2021-11-02,17,quantile,0.35,148.02530158098918
2021-11-01,2 day ahead inc hosp,2021-11-03,17,quantile,0.35,170.85611969876118
2021-11-01,3 day ahead inc hosp,2021-11-04,17,quantile,0.35,185.55126800211352
2021-11-01,4 day ahead inc hosp,2021-11-05,17,quantile,0.35,181.74472963810518
2021-11-01,5 day ahead inc hosp,2021-11-06,17,quantile,0.35,165.4102211388937
2021-11-01,6 day ahead inc hosp,2021-11-07,17,quantile,0.35,175.04898612524346
2021-11-01,7 day ahead inc hosp,2021-11-08,17,quantile,0.35,196.2606121066795
2021-11-01,1 day ahead inc hosp,2021-11-02,34,quantile,0.35,94.98439539470789
2021-11-01,2 day ahead inc hosp,2021-11-03,34,quantile,0.35,108.73536813522861
2021-11-01,3 day ahead inc hosp,2021-11-04,34,quantile,0.35,119.80647202788427
2021-11-01,4 day ahead inc hosp,2021-11-05,34,quantile,0.35,118.27780195603783
2021-11-01,5 day ahead inc hosp,2021-11-06,34,quantile,0.35,106.20718997686534
2021-11-01,6 day ahead inc hosp,2021-11-07,34,quantile,0.35,113.68882380049878
2021-11-01,7 day ahead inc hosp,2021-11-08,34,quantile,0.35,127.31999310932038
2021-11-01,1 day ahead inc hosp,2021-11-02,29,quantile,0.35,71.82337663237769
2021-11-01,2 day ahead inc hosp,2021-11-03,29,quantile,0.35,82.04745867928911
2021-11-01,3 day ahead inc hosp,2021-11-04,29,quantile,0.35,89.98675797437987
2021-11-01,4 day ahead inc hosp,2021-11-05,29,quantile,0.35,88.10332545731632
2021-11-01,5 day ahead inc hosp,2021-11-06,29,quantile,0.35,80.05450609136338
2021-11-01,6 day ahead inc hosp,2021-11-07,29,quantile,0.35,84.78645315486223
2021-11-01,7 day ahead inc hosp,2021-11-08,29,quantile,0.35,95.33845015674804
2021-11-01,1 day ahead inc hosp,2021-11-02,54,quantile,0.35,52.391883917765966
2021-11-01,2 day ahead inc hosp,2021-11-03,54,quantile,0.35,55.263835652110465
2021-11-01,3 day ahead inc hosp,2021-11-04,54,quantile,0.35,56.44392284986215
2021-11-01,4 day ahead inc hosp,2021-11-05,54,quantile,0.35,53.17817640894057
2021-11-01,5 day ahead inc hosp,2021-11-06,54,quantile,0.35,53.73474973109762
2021-11-01,6 day ahead inc hosp,2021-11-07,54,quantile,0.35,53.58241357352522
2021-11-01,7 day ahead inc hosp,2021-11-08,54,quantile,0.35,58.61669201932368
2021-11-01,1 day ahead inc hosp,2021-11-02,24,quantile,0.35,66.7118215794313
2021-11-01,2 day ahead inc hosp,2021-11-03,24,quantile,0.35,76.44329604275359
2021-11-01,3 day ahead inc hosp,2021-11-04,24,quantile,0.35,83.82511818271746
2021-11-01,4 day ahead inc hosp,2021-11-05,24,quantile,0.35,82.56947325808609
2021-11-01,5 day ahead inc hosp,2021-11-06,24,quantile,0.35,74.62269041194565
2021-11-01,6 day ahead inc hosp,2021-11-07,24,quantile,0.35,79.3465819685359
2021-11-01,7 day ahead inc hosp,2021-11-08,24,quantile,0.35,89.17796980491606
2021-11-01,1 day ahead inc hosp,2021-11-02,18,quantile,0.35,130.110452268466
2021-11-01,2 day ahead inc hosp,2021-11-03,18,quantile,0.35,145.79105646530203
2021-11-01,3 day ahead inc hosp,2021-11-04,18,quantile,0.35,152.7851973722121
2021-11-01,4 day ahead inc hosp,2021-11-05,18,quantile,0.35,140.91018849436517
2021-11-01,5 day ahead inc hosp,2021-11-06,18,quantile,0.35,141.33754946183447
2021-11-01,6 day ahead inc hosp,2021-11-07,18,quantile,0.35,140.97504998803552
2021-11-01,7 day ahead inc hosp,2021-11-08,18,quantile,0.35,158.4598477679795
2021-11-01,1 day ahead inc hosp,2021-11-02,51,quantile,0.35,96.54668214156173
2021-11-01,2 day ahead inc hosp,2021-11-03,51,quantile,0.35,108.96723444004824
2021-11-01,3 day ahead inc hosp,2021-11-04,51,quantile,0.35,120.44119248574289
2021-11-01,4 day ahead inc hosp,2021-11-05,51,quantile,0.35,118.23616412471353
2021-11-01,5 day ahead inc hosp,2021-11-06,51,quantile,0.35,107.27075019512324
2021-11-01,6 day ahead inc hosp,2021-11-07,51,quantile,0.35,114.03337204544412
2021-11-01,7 day ahead inc hosp,2021-11-08,51,quantile,0.35,127.85506075875027
2021-11-01,1 day ahead inc hosp,2021-11-02,42,quantile,0.35,260.50592085155193
2021-11-01,2 day ahead inc hosp,2021-11-03,42,quantile,0.35,286.0397164694862
2021-11-01,3 day ahead inc hosp,2021-11-04,42,quantile,0.35,301.79177912602734
2021-11-01,4 day ahead inc hosp,2021-11-05,42,quantile,0.35,281.85129077675356
2021-11-01,5 day ahead inc hosp,2021-11-06,42,quantile,0.35,279.22354923602654
2021-11-01,6 day ahead inc hosp,2021-11-07,42,quantile,0.35,281.34838570683104
2021-11-01,7 day ahead inc hosp,2021-11-08,42,quantile,0.35,314.87950826847015
2021-11-01,1 day ahead inc hosp,2021-11-02,13,quantile,0.35,145.15498030581603
2021-11-01,2 day ahead inc hosp,2021-11-03,13,quantile,0.35,162.44300338998804
2021-11-01,3 day ahead inc hosp,2021-11-04,13,quantile,0.35,176.36788115137503
2021-11-01,4 day ahead inc hosp,2021-11-05,13,quantile,0.35,170.36818432031652
2021-11-01,5 day ahead inc hosp,2021-11-06,13,quantile,0.35,160.08005232471854
2021-11-01,6 day ahead inc hosp,2021-11-07,13,quantile,0.35,165.54299712104324
2021-11-01,7 day ahead inc hosp,2021-11-08,13,quantile,0.35,187.83333431705293
2021-11-01,1 day ahead inc hosp,2021-11-02,48,quantile,0.35,338.91417807374233
2021-11-01,2 day ahead inc hosp,2021-11-03,48,quantile,0.35,379.7386547312028
2021-11-01,3 day ahead inc hosp,2021-11-04,48,quantile,0.35,419.30167028702533
2021-11-01,4 day ahead inc hosp,2021-11-05,48,quantile,0.35,410.4487155941768
2021-11-01,5 day ahead inc hosp,2021-11-06,48,quantile,0.35,375.31552961453247
2021-11-01,6 day ahead inc hosp,2021-11-07,48,quantile,0.35,396.39628210063023
2021-11-01,7 day ahead inc hosp,2021-11-08,48,quantile,0.35,446.44609504089215
2021-11-01,1 day ahead inc hosp,2021-11-02,36,quantile,0.35,209.024294449869
2021-11-01,2 day ahead inc hosp,2021-11-03,36,quantile,0.35,236.47262495031512
2021-11-01,3 day ahead inc hosp,2021-11-04,36,quantile,0.35,252.2570172419075
2021-11-01,4 day ahead inc hosp,2021-11-05,36,quantile,0.35,238.57695311517924
2021-11-01,5 day ahead inc hosp,2021-11-06,36,quantile,0.35,228.1180976773253
2021-11-01,6 day ahead inc hosp,2021-11-07,36,quantile,0.35,234.53436752504916
2021-11-01,7 day ahead inc hosp,2021-11-08,36,quantile,0.35,262.8858577202615
2021-11-01,1 day ahead inc hosp,2021-11-02,53,quantile,0.35,99.62607956598308
2021-11-01,2 day ahead inc hosp,2021-11-03,53,quantile,0.35,115.089540790779
2021-11-01,3 day ahead inc hosp,2021-11-04,53,quantile,0.35,123.82180459252372
2021-11-01,4 day ahead inc hosp,2021-11-05,53,quantile,0.35,118.00477397840223
2021-11-01,5 day ahead inc hosp,2021-11-06,53,quantile,0.35,109.99358250711916
2021-11-01,6 day ahead inc hosp,2021-11-07,53,quantile,0.35,114.96094985576471
2021-11-01,7 day ahead inc hosp,2021-11-08,53,quantile,0.35,128.3224575928892
